title,year,genre,rating
Mental,2012,Comedy,2.0
Killing Them Softly,2012,Crime,3.125
"Imposter, The",2012,Documentary,4.75
"Sessions, The (Surrogate, The)",2012,Drama,4.0
Smashed,2012,Comedy,4.0
Wreck-It Ralph,2012,Animation,3.75
Silver Linings Playbook,2012,Comedy,3.716666666666667
Flight,2012,Drama,3.5
Anna Karenina,2012,Drama,3.0
Life of Pi,2012,Adventure,3.629032258064516
"Man with the Iron Fists, The",2012,Action,2.5
"Bay, The",2012,Horror,2.5
Himizu,2011,Children,3.5
Jackass 3.5,2011,Comedy,4.0
Indie Game: The Movie,2012,Documentary,3.0
"Batman: The Dark Knight Returns, Part 1",2012,Action,3.9285714285714284
Lincoln,2012,Drama,4.5
Nature Calls,2012,Comedy,1.5
Vamps,2012,Comedy,1.5
"Twilight Saga: Breaking Dawn - Part 2, The",2012,Adventure,1.875
10 Years,2011,Comedy,3.5
Red Dawn,2012,Action,2.25
Rise of the Guardians,2012,Adventure,3.7916666666666665
"Fantastic Fear of Everything, A",2012,Comedy,4.0
Deadfall,2012,Crime,1.5
Byzantium,2012,Drama,4.0
Paperman,2012,Animation,4.375
"Fearless Hyena, The (Xiao quan guai zhao)",1979,Action,3.0
Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan),1980,Action,3.0
Hitchcock,2012,Drama,3.5
From Up on Poppy Hill (Kokuriko-zaka kara),2011,Animation,4.5
Redline,2009,Action,4.5
Winners and Sinners (Qi mou miao ji: Wu fu xing),1983,Action,3.0
My Lucky Stars (Fuk sing go jiu),1985,Action,3.5
"Money Money Money (L'aventure, c'est l'aventure)",1972,Adventure,2.5
"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A",2012,Animation,2.5
"Hobbit: An Unexpected Journey, The",2012,Adventure,3.8125
Hyde Park on Hudson,2012,Comedy,2.0
How to Make Love to a Woman,2010,Comedy,1.5
Zero Dark Thirty,2012,Action,4.107142857142857
Fire with Fire,2012,Action,1.5
Warm Bodies,2013,Comedy,3.5
Wrong,2012,Comedy,4.0
Playing for Keeps,2012,Comedy,3.0
"Guilt Trip, The",2012,Comedy,2.5
Jack Reacher,2012,Action,3.4166666666666665
Django Unchained,2012,Action,3.943661971830986
This Is 40,2012,Drama,3.125
I Bought a Vampire Motorcycle,1990,Comedy,3.5
Ice Cream Man,1995,Comedy,3.5
"Impossible, The (Imposible, Lo)",2012,Drama,3.6666666666666665
"Misérables, Les",2012,Drama,3.5
Campfire Tales,1997,Horror,4.0
Parental Guidance,2012,Comedy,2.0
John Dies at the End,2012,Comedy,4.0
"Misérables, Les",2000,Drama,2.25
Promised Land,2012,Drama,3.0
English Vinglish,2012,Comedy,5.0
Fish Story (Fisshu sutôrî),2009,Comedy,3.0
Texas Chainsaw 3D,2013,Horror,1.5
Gangster Squad,2013,Action,3.3333333333333335
"Iceman, The",2012,Crime,3.5
It's Such a Beautiful Day,2012,Animation,4.25
"Batman: The Dark Knight Returns, Part 2",2013,Action,3.875
Everything or Nothing: The Untold Story of 007,2012,Documentary,3.0
Codependent Lesbian Space Alien Seeks Same,2011,Comedy,4.0
"Last Stand, The",2013,Action,3.25
Upstream Color,2013,Romance,3.1666666666666665
Shadow Dancer,2012,Crime,3.0
Human Planet,2011,Documentary,4.0
Comme un chef,2012,Comedy,3.5
Movie 43,2013,Comedy,3.5
"Pervert's Guide to Ideology, The",2012,Documentary,3.5
Sightseers,2012,Comedy,4.5
Hansel & Gretel: Witch Hunters,2013,Action,2.9
Jim Jefferies: Fully Functional (EPIX),2012,Comedy,4.5
Why Stop Now,2012,Comedy,1.5
Tabu,2012,Drama,4.0
Upside Down,2012,Drama,3.0
"Liability, The",2012,Action,3.0
Angst ,1983,Drama,3.5
Stand Up Guys,2012,Comedy,2.5
Side Effects,2013,Crime,3.9166666666666665
Identity Thief,2013,Comedy,2.875
"ABCs of Death, The",2012,Horror,3.5
Beautiful Creatures,2013,Drama,2.0
"Good Day to Die Hard, A",2013,Action,2.0833333333333335
21 and Over,2013,Comedy,3.625
Safe Haven,2013,Drama,4.0
Frozen Planet,2011,Documentary,4.5
"Act of Killing, The",2012,Documentary,5.0
Universal Soldier: Day of Reckoning,2012,Action,4.0
Escape from Planet Earth,2013,Adventure,4.0
Before Midnight,2013,Drama,3.5
Snitch,2013,Action,3.5
Dark Skies,2013,Horror,3.0
Oh Boy (A Coffee in Berlin),2012,Comedy,3.5
Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei),2013,Adventure,4.75
Maniac Cop 2,1990,Action,5.0
Jack the Giant Slayer,2013,Adventure,2.2
Wadjda,2012,Drama,2.5
"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott)",2010,Comedy,2.5
"Legend of Sleepy Hollow, The",1949,Animation,2.0
G.I. Joe: Retaliation,2013,Action,3.0
Stoker,2013,Drama,3.75
Oz the Great and Powerful,2013,Action,3.0833333333333335
"Croods, The",2013,Adventure,3.7777777777777777
"Incredible Burt Wonderstone, The",2013,Comedy,2.8333333333333335
"Call, The",2013,Drama,1.5
Olympus Has Fallen,2013,Action,2.875
"First Time, The",2012,Comedy,1.5
Mezzo Forte,1998,Action,3.0
"Place Beyond the Pines, The",2012,Crime,3.5
"Brass Teapot, The",2012,Comedy,2.0
Phil Spector,2013,Drama,2.0
"Host, The",2013,Action,2.5
Admission,2013,Comedy,3.0
Evil Dead,2013,Horror,3.25
Trance,2013,Crime,3.75
"Perfect Plan, A (Plan parfait, Un)",2012,Adventure,4.25
Oblivion,2013,Action,3.3
Dark Tide,2012,Adventure,1.5
42,2013,Drama,4.0
Wolf Children (Okami kodomo no ame to yuki),2012,Animation,4.0
Disconnect,2012,Drama,1.5
"Invincible Iron Man, The",2007,Animation,3.0
Yongary: Monster from the Deep,1967,Children,0.5
Pain & Gain,2013,Action,3.2
Hulk Vs.,2009,Animation,3.0
Resolution,2012,Horror,4.0
Grabbers,2012,Comedy,3.0
Justice League: Doom,2012,Action,5.0
"Grandmaster, The (Yi dai zong shi)",2013,Action,2.0
This Is the End,2013,Action,3.2142857142857144
Iron Man 3,2013,Action,3.5625
"English Teacher, The",2013,Comedy,2.0
Mud,2012,Adventure,4.333333333333333
Bill Hicks: Revelations,1993,Comedy,5.0
Pawn,2013,Crime,2.0
Shaolin Temple (Shao Lin si),1976,Action,4.5
Syrup,2013,Comedy,2.75
"Great Gatsby, The",2013,Drama,3.375
Star Trek Into Darkness,2013,Action,3.685185185185185
"Internship, The",2013,Comedy,3.55
Darkon,2006,Documentary,3.0
Mimino,1977,Comedy,4.0
Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu),1973,Adventure,4.5
Only God Forgives,2013,Drama,3.75
"Hangover Part III, The",2013,Comedy,3.375
"Fast & Furious 6 (Fast and the Furious 6, The)",2013,Action,3.357142857142857
Epic,2013,Adventure,3.0
Captain America,1979,Action,0.5
Tie Xi Qu: West of the Tracks (Tiexi qu),2003,Documentary,4.0
"Rink, The",1916,Comedy,3.5
Captain America II: Death Too Soon,1979,Action,0.5
Down Terrace,2009,Comedy,4.0
Frances Ha,2012,Comedy,2.5
"Lords of Salem, The",2012,Horror,2.5
Behind the Candelabra,2013,Drama,3.0
As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,2000,Documentary,3.5
With Great Power: The Stan Lee Story,2012,Documentary,3.0
After Earth,2013,Action,1.0
Now You See Me,2013,Crime,3.409090909090909
Inhuman Resources (Redd Inc.),2012,Horror,4.5
"Way, Way Back, The",2013,Comedy,3.125
Much Ado About Nothing,2012,Comedy,3.0
Man of Steel,2013,Action,3.2954545454545454
"Kings of Summer, The",2013,Comedy,3.5
"Purge, The",2013,Crime,3.25
Rapture-Palooza,2013,Comedy,3.0
20 Feet from Stardom (Twenty Feet from Stardom),2013,Documentary,4.25
"Bling Ring, The",2013,Crime,2.0
Monsters University,2013,Adventure,3.875
Schlussmacher,2013,Comedy,1.0
Fullmetal Alchemist: The Sacred Star of Milos,2011,Action,2.0
Maniac,2012,Horror,3.5
Not Suitable for Children,2012,Comedy,2.5
Pacific Rim,2013,Action,3.607142857142857
LEGO Batman: The Movie - DC Heroes Unite,2013,Action,3.0
"Best Offer, The (Migliore offerta, La)",2013,Thriller,4.0
Adam and Eve (National Lampoon's Adam & Eve),2005,Comedy,2.5
World War Z,2013,Action,3.026315789473684
Elysium,2013,Action,3.3125
Despicable Me 2,2013,Animation,3.5789473684210527
White House Down,2013,Action,2.9166666666666665
"World's End, The",2013,Action,3.4166666666666665
Redemption (Hummingbird),2013,Action,2.0
"Heat, The",2013,Action,3.4166666666666665
"Lone Ranger, The",2013,Action,2.7857142857142856
Passion,2012,Crime,1.0
V/H/S/2,2013,Horror,4.5
"Knot, The",2012,Comedy,1.5
The Spectacular Now,2013,Comedy,3.25
"Lifeguard, The",2013,Comedy,3.5
Sharknado,2013,Sci-Fi,1.875
Craig Ferguson: I'm Here To Help,2013,Comedy,5.0
Stuck in Love,2012,Comedy,4.0
Class Act,1992,Comedy,1.5
Fruitvale Station,2013,Drama,4.0
R.I.P.D.,2013,Action,1.8333333333333333
"Field in England, A",2013,Drama,4.5
"Conjuring, The",2013,Horror,4.214285714285714
Turbo,2013,Adventure,2.5
"Wolverine, The",2013,Action,3.375
Drinking Buddies,2013,Comedy,2.3333333333333335
Red 2,2013,Action,3.2
Coffee Town,2013,Comedy,2.25
Revenge for Jolly!,2012,Comedy,2.0
2 Guns,2013,Action,4.0
Blue Jasmine,2013,Drama,3.375
"Great Beauty, The (Grande Bellezza, La)",2013,Comedy,3.5
3 dev adam (Three Giant Men),1973,Action,0.5
Louis C.K.: Oh My God,2013,Comedy,4.125
Percy Jackson: Sea of Monsters,2013,Adventure,1.75
"Smurfs 2, The",2013,Animation,1.875
Alan Partridge: Alpha Papa,2013,Comedy,4.0
Man of Tai Chi,2013,Action,3.25
Batman: Mystery of the Batwoman,2003,Action,3.0
We're the Millers,2013,Comedy,3.738095238095238
Grown Ups 2,2013,Comedy,3.4
Kick-Ass 2,2013,Action,3.4545454545454546
Riddick,2013,Action,3.3
Planes,2013,Adventure,3.0
Blackfish,2013,Documentary,3.0
"Wind Rises, The (Kaze tachinu)",2013,Animation,4.0
Jobs,2013,Drama,2.5
Lee Daniels' The Butler,2013,Drama,1.5
In a World...,2013,Comedy,4.0
About Time,2013,Drama,3.933333333333333
Justice League: Crisis on Two Earths,2010,Action,3.25
You're Next,2011,Horror,3.75
Maria Bamford: The Special Special Special!,2012,Comedy,0.5
Getaway,2013,Action,1.0
"Mystery of the Third Planet, The (Tayna tretey planety)",1981,Adventure,5.0
Rage of Honor,1987,Action,2.0
Gravity,2013,Action,3.578125
What If,2013,Comedy,2.6666666666666665
"History of Future Folk, The",2012,Adventure,4.0
Prisoners,2013,Drama,4.15625
Austenland,2013,Comedy,3.1666666666666665
Insidious: Chapter 2,2013,Horror,3.0
Rush,2013,Action,3.8181818181818183
"Family, The",2013,Action,3.5
Short Term 12,2013,Drama,3.75
Collision Course,1989,Action,1.5
"To Do List, The",2013,Comedy,2.5
Inescapable,2012,Action,1.0
Nebraska,2013,Adventure,4.125
Enough Said,2013,Comedy,3.0
Don Jon,2013,Comedy,3.125
Mood Indigo (L'écume des jours),2013,Drama,3.5
"Century of the Self, The",2002,Documentary,3.75
Crystal Fairy & the Magical Cactus and 2012,2013,Adventure,3.5
Bad Milo (Bad Milo!),2013,Comedy,1.0
Runner Runner,2013,Crime,2.25
Blue Is the Warmest Color (La vie d'Adèle),2013,Drama,3.25
Cloudy with a Chance of Meatballs 2,2013,Animation,2.25
Captain Phillips,2013,Adventure,4.0476190476190474
"All Dogs Christmas Carol, An",1998,Animation,4.5
Machete Kills (Machete 2),2013,Action,4.0
Filth,2013,Comedy,4.5
Escape Plan,2013,Action,4.0
"Thief of Paris, The (Le voleur)",1967,Comedy,3.0
Carrie,2013,Drama,2.5
UnHung Hero,2013,Documentary,4.5
"Counselor, The",2013,Crime,1.5
Escape From Tomorrow,2013,Drama,3.0
"Double, The",2013,Comedy,4.0
12 Years a Slave,2013,Drama,3.625
All Is Lost,2013,Action,3.625
Ender's Game,2013,Action,3.4375
Jackass Presents: Bad Grandpa,2013,Comedy,3.25
Thor: The Dark World,2013,Action,3.3095238095238093
Dallas Buyers Club,2013,Drama,3.9705882352941178
"Selfish Giant, The",2013,Drama,3.5
Last Vegas,2013,Comedy,2.0
Philomena,2013,Comedy,3.25
"Book Thief, The",2013,Children,3.0
The Hunger Games: Catching Fire,2013,Action,3.6346153846153846
"Hobbit: The Desolation of Smaug, The",2013,Adventure,3.58
47 Ronin,2013,Action,2.642857142857143
Delivery Man,2013,Comedy,2.875
Charlie Countryman,2013,Action,1.5
Red Flag,2012,Comedy,4.5
"Day of the Doctor, The",2013,Adventure,4.571428571428571
Guilty of Romance (Koi no tsumi),2011,Crime,3.0
Frozen,2013,Adventure,3.6206896551724137
Inside Llewyn Davis,2013,Drama,3.642857142857143
"Wolf of Wall Street, The",2013,Comedy,3.9166666666666665
Homefront,2013,Action,3.0
Mandela: Long Walk to Freedom,2013,Drama,3.75
Evangelion: 3.0 You Can (Not) Redo,2012,Action,2.5
All is Bright,2013,Comedy,1.5
Tim's Vermeer,2013,Documentary,4.0
American Hustle,2013,Crime,3.25
"Secret Life of Walter Mitty, The",2013,Adventure,4.0
Her,2013,Drama,3.92
RoboGeisha (Robo-geisha),2009,Action,3.0
"Christmas Carol, A",1977,Drama,0.5
Lone Survivor,2013,Action,3.0
Saving Mr. Banks,2013,Comedy,3.6875
Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6),1964,Action,4.0
Oldboy,2013,Action,3.0
Dampfnudelblues,2013,Comedy,2.5
Anchorman 2: The Legend Continues,2013,Comedy,3.3636363636363638
Snowpiercer,2013,Action,3.4285714285714284
Only Old Men Are Going to Battle (V boy idut odni stariki),1973,Comedy,4.5
Guest from the Future (Gostya iz buduschego),1985,Adventure,4.0
"Kidnapping, Caucasian Style (Kavkazskaya plennitsa)",1967,Comedy,4.5
Haunter,2013,Horror,3.0
Wrong Cops,2013,Comedy,4.0
"Muppet Christmas: Letters to Santa, A",2008,Children,1.5
Ninja: Shadow of a Tear,2013,Action,4.5
"Fuck You, Goethe (Fack Ju Göhte)",2013,Comedy,2.75
High School,2010,Comedy,4.5
Grudge Match,2013,Comedy,2.5
Highlander: The Search for Vengeance,2007,Action,3.0
Only Lovers Left Alive,2013,Drama,5.0
Cats,1998,Musical,4.0
MacGyver: Trail to Doomsday,1994,Action,3.5
Bad Karma,2012,Thriller,2.0
Hunting Elephants,2013,Comedy,5.0
Dragon Ball Z: Battle of Gods,2013,Action,4.0
Freezer,2014,Action,2.0
We Are What We Are,2013,Drama,2.25
Dragon ball Z 04: Lord Slug,1991,Animation,4.0
Chinese Puzzle (Casse-tête chinois),2013,Comedy,5.0
Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi),1996,Action,3.5
Ride Along,2014,Action,3.1666666666666665
Jack Ryan: Shadow Recruit,2014,Action,2.0
Divergent,2014,Adventure,3.0
Hotel Chevalier (Part 1 of 'The Darjeeling Limited'),2007,Drama,3.5
Ernest & Célestine (Ernest et Célestine),2012,Adventure,4.5
Drift,2013,Drama,2.0
"I, Frankenstein",2014,Action,2.25
Better Living Through Chemistry,2014,Comedy,1.5
Nymphomaniac: Volume I,2013,Drama,4.25
Enemy,2013,Mystery,3.5
Wonder Woman,2009,Action,5.0
"Monuments Men, The",2014,Action,2.6666666666666665
The Lego Movie,2014,Action,3.870967741935484
RoboCop,2014,Action,2.3333333333333335
"Art of the Steal, The",2013,Crime,3.3333333333333335
Nymphomaniac: Volume II,2013,Drama,4.5
Knights of Badassdom,2013,Adventure,2.25
Venus in Fur (La Vénus à la fourrure),2013,Drama,4.5
Date and Switch,2014,Comedy,2.0
"Zero Theorem, The",2013,Drama,3.0
Winter's Tale,2014,Drama,1.5
On the Other Side of the Tracks (De l'autre côté du périph),2012,Action,5.0
GLOW: The Story of the Gorgeous Ladies of Wrestling,2012,Documentary,3.0
Cold Comes the Night,2013,Crime,2.0
Chouchou,2003,Comedy,4.0
Someone Marry Barry,2014,Comedy,2.5
About Last Night,2014,Comedy,2.25
"Grand Budapest Hotel, The",2014,Comedy,3.7788461538461537
"Oversimplification of Her Beauty, An",2012,Animation,3.5
Bring It On: Fight to the Finish,2009,Comedy,2.0
That Awkward Moment,2014,Comedy,2.625
Interstellar,2014,Sci-Fi,3.993150684931507
3 Days to Kill,2014,Action,1.0
Welcome to the Jungle,2013,Comedy,2.0
Non-Stop,2014,Action,3.25
Wrinkles (Arrugas),2011,Animation,4.0
"Garden of Words, The (Koto no ha no niwa)",2013,Animation,5.0
300: Rise of an Empire,2014,Action,2.125
Particle Fever,2013,Documentary,5.0
"Bag Man, The",2014,Crime,3.5
Mr. Peabody & Sherman,2014,Adventure,3.25
Under the Skin,2013,Horror,2.75
Need for Speed,2014,Action,3.75
Barefoot,2014,Comedy,3.0
Veronica Mars,2014,Comedy,1.75
Bad Words,2013,Comedy,2.0
Son of God,2014,Drama,0.5
Puss in Boots: The Three Diablos,2012,Animation,3.0
Why Don't You Play In Hell? (Jigoku de naze warui),2013,Action,4.25
Ocho apellidos vascos,2014,Comedy,4.5
Captain America: The Winter Soldier,2014,Action,3.7419354838709675
Noah,2014,Adventure,2.8
"Nut Job, The",2014,Adventure,4.333333333333333
King of Comedy (Hei kek ji wong),1999,Comedy,4.0
13 Sins,2014,Horror,3.5
Muppets Most Wanted,2014,Adventure,3.3333333333333335
Me and you (io e te),2012,Drama,4.5
Free to Play,2014,Documentary,4.5
"Unknown Known, The",2013,Documentary,4.0
The Raid 2: Berandal,2014,Action,3.9285714285714284
"Brain Smasher... A Love Story (Bouncer and the Lady, The)",1993,Action,2.5
The Amazing Spider-Man 2,2014,Action,2.6363636363636362
Calvary,2014,Comedy,4.0
Oculus,2013,Horror,4.5
God's Not Dead,2014,Drama,0.5
Cold in July,2014,Drama,2.5
Rio 2,2014,Adventure,2.0
"Honest Liar, An",2014,Comedy,3.75
Fading Gigolo,2013,Comedy,4.0
Transcendence,2014,Drama,2.2857142857142856
Hatchet III,2013,Comedy,4.0
"Other Woman, The",2014,Comedy,2.9166666666666665
"Haunted House 2, A",2014,Comedy,0.5
Mulan II,2004,Action,2.5
Brick Mansions,2014,Action,1.5
Locke,2013,Drama,3.8333333333333335
Neighbors,2014,Comedy,3.2916666666666665
Alpha and Omega 3: The Great Wolf Games,2014,Action,4.5
Mom's Night Out,2014,Comedy,1.5
Lucy,2014,Action,2.8214285714285716
X-Men: Days of Future Past,2014,Action,3.8333333333333335
Godzilla,2014,Action,2.6153846153846154
Walk of Shame,2014,Comedy,2.5
Blue Ruin,2013,Thriller,4.0
Chef,2014,Comedy,2.75
Afflicted,2013,Horror,3.5
Blended,2014,Comedy,3.8125
Begin Again,2013,Comedy,4.0
Maleficent,2014,Action,2.75
Zombeavers,2014,Action,2.5
At Middleton,2013,Comedy,1.5
"Dance of Reality, The (Danza de la realidad, La)",2013,Drama,3.5
A Million Ways to Die in the West,2014,Comedy,2.9583333333333335
Edge of Tomorrow,2014,Action,3.977272727272727
Mission: Impossible - Rogue Nation,2015,Action,3.6470588235294117
Midnight Chronicles,2009,Action,0.5
Million Dollar Arm,2014,Comedy,3.0
G.B.F.,2013,Comedy,3.0
Jimi: All Is by My Side,2013,Drama,3.5
Bad Asses (Bad Ass 2),2014,Action,3.5
Lilting,2014,Drama,4.5
The Fault in Our Stars,2014,Drama,3.388888888888889
Tangled Ever After,2012,Action,3.8333333333333335
Maps to the Stars,2014,Drama,3.5
22 Jump Street,2014,Action,3.6842105263157894
"Equalizer, The",2014,Action,3.2777777777777777
How to Train Your Dragon 2,2014,Action,3.7666666666666666
Birdman: Or (The Unexpected Virtue of Ignorance),2014,Comedy,3.3461538461538463
Boyhood,2014,Drama,3.823529411764706
Think Like a Man Too,2014,Comedy,1.5
Jersey Boys,2014,Drama,2.5
Nick Fury: Agent of S.H.I.E.L.D.,1998,Action,1.0
"Internet's Own Boy: The Story of Aaron Swartz, The",2014,Documentary,4.5
Transformers: Age of Extinction,2014,Action,1.875
Frank,2014,Comedy,4.333333333333333
They Came Together,2014,Comedy,2.0
Honey (Miele),2013,Drama,3.5
Planes: Fire & Rescue,2014,Adventure,2.25
Tammy,2014,Comedy,2.0
Colourful (Karafuru),2010,Animation,5.0
"Babadook, The",2014,Drama,4.5
Whiplash,2014,Drama,4.0394736842105265
Gone Girl,2014,Drama,3.7162162162162162
"Angriest Man in Brooklyn, The",2014,Comedy,4.0
Dawn of the Planet of the Apes,2014,Sci-Fi,3.433333333333333
Deliver Us from Evil,2014,Crime,3.0
And So It Goes,2014,Comedy,2.0
Sex Tape,2014,Comedy,2.6
I Origins,2014,Drama,3.8333333333333335
"Purge: Anarchy, The",2014,Action,3.3
Guardians of the Galaxy,2014,Action,4.0508474576271185
"Signal, The",2014,Sci-Fi,4.5
The Expendables 3,2014,Action,3.5
Hercules,2014,Action,2.0
A Most Wanted Man,2014,Thriller,4.5
Life After Beth,2014,Comedy,3.5
Felony,2013,Thriller,3.0
Get on Up,2014,Drama,3.5
Magic in the Moonlight,2014,Comedy,3.0
Housebound,2014,Comedy,4.25
The Hundred-Foot Journey,2014,Comedy,4.5
Batman: Assault on Arkham,2014,Action,3.0
White Frog,2012,Drama,4.0
"Den, The",2013,Horror,3.5
Jupiter Ascending,2015,Action,2.0
Teenage Mutant Ninja Turtles,2014,Action,2.75
I'll Follow You Down,2013,Drama,1.5
"Old Lady and the Pigeons, The (La vieille dame et les pigeons)",1997,Animation,3.0
"Giver, The",2014,Drama,2.3
"Pretty One, The",2013,Comedy,4.0
Revenge of the Green Dragons,2014,Action,1.5
Let's Be Cops,2014,Comedy,3.1
"Inbetweeners 2, The",2014,Comedy,3.5
"Sacrament, The",2013,Horror,4.0
Sin City: A Dame to Kill For,2014,Action,3.25
If I Stay,2014,Drama,2.0
"Two Days, One Night (Deux jours, une nuit)",2014,Drama,3.5
